time,stage,epoch,lr,train_loss,best_key,val_best,psnr_sr_rgb_sh0,psnr_sr_y_sh0,psnr_bi_rgb_sh0,psnr_bi_y_sh0,ssim_sr_rgb_sh0,ssim_bi_rgb_sh0,note
2026-03-12 07:01:44,s1_fp32,592,4.1456085513935646e-07,0.0222568703815341,psnr_sr_rgb_sh0,30.257149164646,30.257149164646,30.394576649071396,28.411482217395942,28.491558444822328,0.8622761559486389,0.8190449512004853,val
2026-03-12 07:02:25,s1_fp32,593,3.0458649045211895e-07,0.022435166873037815,psnr_sr_rgb_sh0,30.257201274824716,30.257201274824716,30.39461849464475,28.411482217395942,28.491558444822328,0.8622789174318314,0.8190449512004853,val
2026-03-12 07:03:06,s1_fp32,594,2.1152495889970036e-07,0.022796819936484098,psnr_sr_rgb_sh0,30.25726432631968,30.25726432631968,30.3946762681094,28.411482217395942,28.491558444822328,0.8622799885272979,0.8190449512004853,val
2026-03-12 07:03:47,s1_fp32,595,1.3537941026914301e-07,0.022241305187344552,psnr_sr_rgb_sh0,30.257366983768176,30.257366983768176,30.394776080283386,28.411482217395942,28.491558444822328,0.8622847896814346,0.8190449512004853,val
2026-03-12 07:04:28,s1_fp32,596,7.615242180436521e-08,0.023279895633459093,psnr_sr_rgb_sh0,30.257367764440204,30.257367764440204,30.39478491862193,28.411482217395942,28.491558444822328,0.8622841942310333,0.8190449512004853,val
2026-03-12 07:05:09,s1_fp32,597,3.384599811889766e-08,0.022110486570745706,psnr_sr_rgb_sh0,30.25735792430565,30.25735792430565,30.39477505965734,28.411482217395942,28.491558444822328,0.862282212972641,0.8190449512004853,val
2026-03-12 07:05:50,s1_fp32,598,8.461571127882373e-09,0.021961642634123563,psnr_sr_rgb_sh0,30.257413510707412,30.257413510707412,30.394818482851903,28.411482217395942,28.491558444822328,0.8622848010063171,0.8190449512004853,val
2026-03-12 07:06:31,s1_fp32,599,0.0,0.023086881898343563,psnr_sr_rgb_sh0,30.257395309481048,30.257395309481048,30.39480038220753,28.411482217395942,28.491558444822328,0.8622823715209961,0.8190449512004853,val
2026-03-12 07:08:36,s2_fp32,600,1.5e-05,0.502706328034401,psnr_sr_rgb_sh0,30.25720029225647,30.25720029225647,30.394977170232536,28.411482217395942,28.491558444822328,0.8623167806863785,0.8190449512004853,val
2026-03-12 07:10:35,s2_fp32,601,1.5e-05,0.4872018998861313,psnr_sr_rgb_sh0,30.257534397565152,30.257534397565152,30.39527026231481,28.411482217395942,28.491558444822328,0.8623220831155777,0.8190449512004853,val
